,product_name,countries_en,ingredients_text,traces_en,additives_n,sugar,niacin,citric acid,natural flavor,folic acid),corn syrup,thiamine mononitrate,riboflavin,salt,water
9132,Tomato Juice With Added Vitamin C,United States,"Tomato juice from concentrate (water, tomato concentrate), salt, vitamin c (ascorbic acid), citric acid.",,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9133,"Juice Cocktail, Cranberry Apple",United States,"Water, high fructose corn syrup, apple juice concentrate, cranberry juice concentrate, fumaric acid, natural flavor, ascorbic acid (vitamin c).",,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9134,"Juice Cocktail, Cranberry",United States,"Water, high fructose corn syrup, cranberry juice concentrate, natural flavor, citric acid, malic acid, ascorbic acid (vitamin c).",,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9135,"Condensed Soup, Chicken Noodle",United States,"Chicken broth, enriched egg noodles (enriched wheat flour [wheat flour, niacin, ferrous sulfate, thiamine mononitrate, riboflavin, folic acid], wholeeggs, egg whites), chicken meat, contains 2% or less of the following: salt, modified corn starch, mechanically separated chicken, monosodium glutamate, dextrose, garlic powder, maltodextrin, acacia gum, natural flavor, partially hydrogenated soybean oil, sugar, sodium ascorbate, beta carotene (for color).",,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9136,"Condensed Soup, Cream Of Chicken",United States,"Chicken broth, wheat flour, chicken meat, contains 2% or less of the following: modified corn starch, salt, cooked mechanically separated chicken, corn starch, monosodium glutamate, soybean oil, whey (milk), soy protein concentrate, cream, autolyzed yeast extract, disodium phosphate, maltodextrin, natural flavor, soy lecithin, canola oil, chicken fat, dextrose, caramel color, citric acid, beta carotene (for color).",,6.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
9137,"Condensed Soup, Cream Of Mushroom",United States,"Water, wheat flour, mushrooms, contains 2% or less of soybean oil, salt, corn starch, modified corn starch, monosodium glutamate, soy protein concentrate, dried whey, autolyzed yeast extract, spice, disodium phosphate, cream, citric acid, garlic powder, milk solids, maltodextrin, natural flavor.",,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
9138,"Broth, Chicken",United States,"Chicken broth, salt, chicken fat, monosodium glutamate, sugar, natural flavor, maltodextrin, autolyzed yeast extract, modified corn starch, caramel color, disodium inosinate, disodium guanylate, beta-carotene (for color), partially hydrogenated soybean oil, soy lecithin.",,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
9139,Condensed Tomato Soup,United States,"Tomato puree (water, tomato paste), water, high fructose corn syrup, wheat flour, contains less than 2% of: salt, modified food starch, soybean oil, ascorbic acid, onion powder, citric acid, natural flavorings.",,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
9140,Microwave Popcorn,United States,"Popcorn, partially hydrogenated soybean oil, salt, natural and artificial flavor, color (yellow 6 lake, beta carotene).",,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
9141,"Microwave Popcorn, Theater Butter",United States,"Popcorn, partially hydrogenated soybean oil, salt, natural and artificial flavor, color (annatto extract)",,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9142,Corn Oil,United States,Corn oil.,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9143,100% Vegetable Oil,United States,Soybean oil,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9144,Shortening,United States,"Prepared from meat fats and vegetable oils with mono and diglycerides, bha and bht added to help protect flavor",,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9145,Peanut Oil Blend,United States,Peanut and soybean oil.,,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
9146,"Chocolate Syrup, Chocolate",United States,"High fructose corn syrup, water, corn syrup, sugar, whey, cocoa, (processed with alkali), emulsifier (mono- and diglycerides, polysorbate 60), phosphoric acid, xanthan gum, artificial flavor, preservative (sodium benzoate, potassium sorbate), salt.",,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9147,Maraschino Cherries,United States,"Cherries, water, high fructose corn syrup, corn syrup, citric acid, natural & artificial flavor, potassium sorbate and sodium benzoate added as preservative, fd&c red #40, and sulfur dioxide (preservative).",,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
9148,"Ice Cream, Chocolate",United States,"Milkfat and nonfat milk, sugar, corn syrup, cocoa (processed with alkali), whey, buttermilk, mono and diglycerides, cellulose gum, guar gum, carrageenan.",,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9149,Neapolitan Ice Cream,United States,"Milk, cream, sugar, nonfat milk, corn syrup, buttermilk powder, whey powder, cocoa (processed with alkali), natural and artificial strawberry flavors, artificial vanilla flavor, mono- and diglycerides, guar gum, cellulose gum, polysorbate 80, locust bean",,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
9150,"Ice Cream, Vanilla",United States,"Milk, cream, sugar, nonfat milk, corn syrup, buttermilk powder, whey powder, mono and diglycerides, guar gum, cellulose gum, polysorbate 80, locust bean gum, dextrose, artificial vanilla flavor, annatto (color).",,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
9151,Biscuit Baking Mix,United States,"Enriched bleached flour (bleached wheat flour, niacin, iron, thiamine mononitrate, riboflavin, folic acid), animal and vegetable shortening (contains one or more of the following: beef fat, lard, soybean oil) with emulsifier (mono- and diglycerides), and preservative (tbhq, bht, citric acid), leavening (sodium aluminum phosphate, baking soda), salt.",,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9152,Marshmallows,United States,"Corn syrup, sugar, water, modified corn starch, gelatin, contains 2% or less of: natural and artificial flavor, tetrasodium pyrophosphate, color (blue 1).",,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9153,"Enriched Instant Grits, Original",United States,"Specially processed degerminated white corn grits, salt, calcium carbonate, ferric phosphate, soy lecithin, bha and citric acid (as preservative), niacin*, thiamin mononitrate*, riboflavin*, folic acid*.",,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
9154,Quick Oats,United States,Ingredients: 100% rolled oats,,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9155,Corn Starch,United States,Corn starch.,,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
9156,Baked Beans With Brown Sugar & Bacon,United States,"Prepared beans, water, brown sugar, contains 2% or less of: salt, bacon (water, salt, sodium phosphate. sugar, sodium erythorbate, sodium nitrite, caramel color, natural and artificial flavorings), corn starch, mustard (distilled vinegar, water, mustard seed, salt, turmeric, paprika, spice, garlic powder), caramel color, onion powder, garlic powder.",,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
9157,Jelly,United States,"Apple juice (water and apple juice concentrate), high fructose corn syrup, corn syrup, pectin, and citric acid.",,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
9158,All Purpose Flour Bleached & Enriched,United States,"Bleached enriched wheat flour (niacin, iron (reduced), thiamine mononitrate, riboflavin, folic acid), malted barley flour.",,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
9159,Sweet Relish,United States,"Cucumbers, high fructose corn syrup, water, vinegar, salt, spices, calcium chloride, xanthan gum, sodium benzoate and potassium sorbate (preservatives), alum, dehydrated red bell peppers, natural flavors, polysorbate 80, yellow 5, blue 1.",,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
9160,Whole Kosher Dill,United States,"Fresh cucumbers, water, vinegar, salt, calcium chloride, natural flavors, polysorbate 80, yellow 5, blue 1.",,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9161,Hamburger Dill Chips,United States,"Cucumbers, water, vinegar, salt, calcium chloride, alum, natural flavors, polysorbate 80, yellow 5, blue 1.",,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9162,"Jelly, Grape",United States,"Corn syrup, high fructose corn syrup, grape juice (water, grape juice concentrate), fruit pectin, citric acid, sodium citrate.",,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
9163,"Preserves, Strawberry",United States,"Corn syrup, strawberries, fruit pectin, citric acid and sodium citrate.",,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
9164,Creamy Peanut Butter,United States,"Peanuts, dextrose, fully hydrogenated vegetable oils (rapeseed, cottonseed and soybean) salt and corn syrup.",,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
9165,Crunchy Peanut Butter,United States,"Peanuts, dextrose, hydrogenated vegetable oil (rapeseed, cottonseed, soybean), sugar, and salt.",,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
9166,100% Pure Honey,United States,Honey.,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
9167,Natural And Artificial Butter Flavored Syrtup,United States,"High fructose corn syrup, corn syrup, water, salt, cellulose gum, natural and artificial flavors, potassium sorbate (preservative), molasses, caramel color, sodium hexametaphosphate and citric acid.",,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
9168,Syrup,United States,"Corn syrup, high fructose corn syrup, water, natural and artificial flavors, caramel color, potassium sorbate (as a preservative), citric acid.",,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9169,"Sandwich Creme Cookies, Assorted",United States,"Enriched flour (bleached wheat flour, niacin, reduced iron, thiamin mononitrate {vitamin b1}, riboflavin {vitamin b2}, folic acid), sugar, vegetable oil (contains one or more of the following: palm, canola, soybean with tbhq for freshness), dextrose, high fructose corn syrup, corn flour, contains two percent or less of: cocoa (processed with alkali), cornstarch, salt, leavening (baking soda, calcium phosphate), soy lecithin (emulsifier), artificial color (fd&c yellow #5, yellow #6), natural and artificial flavors.",,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
9170,"Sandwich Creme Cookies, Chocolate",United States,"Enriched flour (bleached wheat flour, niacin, reduced iron, thiamin mononitrate [vitamin b1], riboflavin [vitamin b2], folic acid), sugar, vegetable oil (contains one or more of the following: palm, canola, soybean with tbhq for freshness), high fructose corn syrup, dextrose, cocoa (processed with alkali), corn flour, contains two percent or less of: cornstarch, salt, leavening (baking soda, calcium phosphate), soy lecithin (emulsifier), natural and artificial flavors.",,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
9171,"Sandwich Creme Cookies, Duplex",United States,"Enriched flour (bleached wheat flour, niacin, reduced iron, thiamin mononitrate{vitamin b1}, riboflavin{vitamin b2}, folic acid), sugar, vegetable oil (contains one or more of the following: palm, canola, soybean with tbhq for freshness), dextrose, high fructose corn syrup, corn flour, contains two percent or less of: cocoa (processed with alkali), cornstarch, salt, leavening (baking soda, calcium phosphate), soy lecithin (emulsifier), artificial color (fd&c yellow #5, yellow #6), natural and artificial flavors.",,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
9172,"Sandwich Creme Cookies, Peanut Butter",United States,"Enriched flour (bleached wheat flour, niacin, reduced iron, thiamin mononitrate [vitamin b1], riboflavin [vitamin b2], folic acid), sugar, vegetable oil (contains one or more of the following: palm, canola, soybean with tbhq for freshness), high fructose corn syrup, dextrose, peanut butter* (peanuts, partially hydrogenated vegetable oil [contains one or more of the following: rapeseed, cottonseed, soybean]), contains two percent or less of: corn flour, salt, cornstarch, leavening (baking soda, calcium phosphate), soy lecithin (emulsifier), artificial color (fd&c yellow #5, yellow #6), natural and artificial flavors.",,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
9173,"Sandwich Creme Cookies, Vanilla",United States,"Enriched flour (bleached wheat flour, niacin, reduced iron, thaimin mononitrate [vitamin b1], riboflavin [vitamin b2], folic acid), sugar, vegetable oil (contains one or more of the following: palm, canola, soybean with tbhq for freshness), high fructose corn syrup, dextrose, contains two percent or less of: corn flour, cornstarch, salt, soy lecithin (emulsifier), leavening (baking soda, calcium phosphate), artificial color (fd&c yellow #5, yellow #6), natural and artificial flavors.",,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
9174,"Sandwich Creme Cookies, Lemon",United States,"Enriched flour (bleached wheat flour, niacin, reduced iron, thiamin mononitrate {vitamin b1}, riboflavin {vitamin b2}, folic acid), sugar, vegetable oil (contains one or more of the following: palm, canola, soybean with tbhq for freshness), high fructose corn syrup, dextrose, contains two percent or less of corn flour, salt, cornstarch, leavening (baking soda, calcium phosphate), soy lecithin (emulsifier), artificial color (fd&c yellow #5, yellow #6), citric acid, natural and artificial flavors.",,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
9175,"Peanuts, Dry Roasted",United States,"Peanuts, sugar, sea salt, corn starch, maltodextrin, monosodium glutamate, torula yeast, corn syrup solids, paprika and paprika extracts, natural smoke flavor, onion powder, spices, garlic powder.",,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
9176,Evaporated Filled Milk,United States,"Nonfat milk, palm oil, contains 0.5% or less of: dipotassium phosphate, carrageenan, vitamin a palmitate, vitamin d3.",,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
9177,Non-Dairy Coffee Creamer,United States,"Corn syrup solids, vegetable oil (contains one or more of the following: palm, palm kernel, coconut, soybean), contains less than 2% of dipotassium phosphate, sodium caseinate (a milk derivative), artificial color, mono-and diglycerides, silicon dioxide, sodium tripolyphosphate, datem, artificial flavors.",,4.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
9178,Iodized Salt,United States,"Salt, potassium iodide, dextrose, sodium bicarbonate and yellow prussiate of soda.",,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
9179,Seafood Seasoning,United States,"Salt, paprika (color and spice), black pepper, celery, mustard, mace, cinnamon, ginger, allspice, and bay.",,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
9180,Cajun Seasoning,United States,"Salt, paprika (color), black pepper, cayenne pepper, garlic powder, onion powder, oregano, thyme, and silicon dioxide.",,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
9181,Garlic Salt,United States,"Salt, garlic powder, tri-calcium phosphate",,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
9182,Cayenne Pepper,United States,Cayenne pepper,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
9183,Onion Salt,United States,"Salt, onion powder, and tricalcium phosphate.",,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
9184,Paprika,United States,Paprika,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9185,Vanilla Ice Cream,United States,"Milkfat and nonfat milk, corn syrup, high fructose corn syrup, whey, buttermilk, cane sugar syrup, mono- and diglycierdes, guar gum, xanthan gum, artificial flavor, calcium sulfate, cellulose gum, locust bean gum, carrageenan and annatto (color).",,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9186,Fudgeswirl Ice Cream,United States,"Milkfat and nonfat milk, fudge sauce (water, corn syrup, high fructose corn syrup, cocoa processed with alkali, sugar, cocoa, modified corn starch, cellulose gum, salt, carrageenan), corn syrup, high fructose corn syrup, whey, buttermilk, cane sugar syrup, mono- and diglycerides, guar gum, xanthan gum, artificial flavor, calcium sulfate, cellulose gum, locust bean gum and carrageenan.",,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9187,Neapolitan Ice Cream,United States,"Milkfat and nonfat milk, corn syrup, high fructose corn syrup, strawberry puree, whey, buttermilk, sugar syrup, cocoa processed with alkali, natural and artificial flavor, mono- and diglycerides, guar gum, xanthan gum, polysorbate 80, wheat flour, locust bean gum, carrageenan, annatto (color) and artificial color (blue 1, red 3, red 40).",,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9188,Taco Shells,United States,"Stone ground corn flour, coconut oil, water, trace of lime.",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9189,Sandwich Slices,United States,"Water, interesterified soybean oil, food starch-modified, whey, gelatin, sodium citrate, calcium phosphate, salt, sodium phosphate, artificial & natural flavors, lactic acid, sorbic acid (preservative), xanthan gum, locust bean gum, guar gum, artificial color.",,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9190,"Juice Cocktail, Apple",United States,"Water, high fructose corn syrup, apple juice concentrate, malic acid, natural and artificial flavors, ascorbic acid (vitamin c), caramel color.",,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9191,100% Apple Juice,United States,"Water, apple juice concentrate.",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9192,"Complete Pancake & Waffle Mix, Buttermilk",United States,"Enriched bleached flour (bleached wheat flour, malted barley flour, niacin, iron, thiamine mononitrate, riboflavin, folic acid), sugar, leavening (monocalcium phosphate, baking soda), dextrose, contains 2% or less of: salt, whey, soybean oil, buttermilk, defatted soy flour, egg yolk, egg white, soy protein, sodium caseinate, calcium stearoyl-2-lactylate.",,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9193,Animal Crackers,United States,"Enriched flour (wheat flour, niacin, reduced iron, thiamin mononitrate {vitamin b1}, riboflavin {vitamin b2}, folic acid), sugar, sunflower and/or canola oil (contains ascorbic acid and rosemary extract for freshness), high fructose corn syrup, salt, leavening (baking soda, ammonium bicarbonate), natural and artificial flavors, soy lecithin (emulsifier), sodium metabisulphite (dough conditioner).",,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9194,"Bbq Sauce, Original",United States,"High fructose corn syrup, water, distilled vinegar, salt, modified food starch, tomato paste, contains less than 2% of molasses, paprika, spice, mustard flour, caramel color, guar gum, xanthan gum, natural flavor, natural smoke flavor, celery seed, red #40.",,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
9195,"Bbq Sauce, Hickory Smoke",United States,"Distilled vinegar, high fructose corn syrup, water, salt, modified food starch, tomato paste, contains less than 2% molasses, paprika, natural hickory smoke flavor, spice, mustard flour, caramel color, xanthan gum, guar gum, celery seed, natural flavor, red #40.",,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9196,Light Italian Dressing,United States,"Water, distilled vinegar, high fructose corn syrup, vegetable oil (canola and/or soybean), salt, contains less than 2% garlic*, onion*, red bell peppers*, xanthan gum, lemon juice concentrate, spices, caramel color, calcium disodium edta to protect flavor",,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
